Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Proft,Operating Margin,Sales Method
West Gear,1111110,8/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,45,300,13500,5400,0.4,In-store
West Gear,1111110,8/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,40,225,9000,3150,0.35,In-store
West Gear,1111110,8/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,40,200,8000,2800,0.35,In-store
West Gear,1111110,8/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,50,175,8750,2625,0.3,In-store
West Gear,1111110,8/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,55,350,19250,7700,0.4,In-store
West Gear,1111110,9/11/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,475,16625,6650,0.4,In-store
West Gear,1111110,9/11/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,30,275,8250,3300,0.4,In-store
West Gear,1111110,9/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,175,4375,1531,0.35,In-store
West Gear,1111110,9/11/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,25,150,3750,1313,0.35,In-store
West Gear,1111110,9/11/2021,Midwest,Indiana,Indianapolis,Men's Apparel,35,150,5250,1575,0.3,In-store
West Gear,1111110,9/11/2021,Midwest,Indiana,Indianapolis,Women's Apparel,40,225,9000,3600,0.4,In-store
West Gear,1111110,10/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,45,400,18000,7200,0.4,In-store
West Gear,1111110,10/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,250,8750,3500,0.4,In-store
West Gear,1111110,10/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,150,5250,1838,0.35,In-store
West Gear,1111110,10/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,150,5250,1838,0.35,In-store
West Gear,1111110,10/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,45,150,6750,2025,0.3,In-store
West Gear,1111110,10/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,50,275,13750,5500,0.4,In-store
West Gear,1111110,11/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,45,425,19125,7650,0.4,In-store
West Gear,1111110,11/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,325,11375,4550,0.4,In-store
West Gear,1111110,11/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,270,9450,3308,0.35,In-store
West Gear,1111110,11/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,275,9625,3369,0.35,In-store
West Gear,1111110,11/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,60,250,15000,4500,0.3,In-store
West Gear,1111110,11/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,65,350,22750,9100,0.4,In-store
West Gear,1111110,12/9/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,60,600,36000,14400,0.4,In-store
West Gear,1111110,12/9/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50,400,20000,8000,0.4,In-store
West Gear,1111110,12/9/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,50,350,17500,6125,0.35,In-store
West Gear,1111110,12/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,50,300,15000,5250,0.35,In-store
West Gear,1111110,12/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,60,300,18000,5400,0.3,In-store
West Gear,1111110,12/9/2021,Midwest,Indiana,Indianapolis,Women's Apparel,65,400,26000,10400,0.4,In-store
West Gear,1111110,1/17/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,500,17500,7000,0.4,In-store
West Gear,1111110,1/17/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,300,10500,4200,0.4,In-store
West Gear,1111110,1/17/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,300,7500,3000,0.4,In-store
West Gear,1111110,1/17/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,150,4500,1800,0.4,In-store
West Gear,1111110,1/17/2021,Midwest,Indiana,Indianapolis,Men's Apparel,45,200,9000,3600,0.4,In-store
West Gear,1111110,1/17/2021,Midwest,Indiana,Indianapolis,Women's Apparel,35,300,10500,4200,0.4,In-store
West Gear,1111110,2/17/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,550,19250,7700,0.4,In-store
West Gear,1111110,2/17/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,40,200,8000,3200,0.4,In-store
West Gear,1111110,2/17/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,30,300,9000,3600,0.4,In-store
West Gear,1111110,2/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,6125,2450,0.4,In-store
West Gear,1111110,2/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,50,250,12500,5000,0.4,In-store
West Gear,1111110,2/17/2021,Northeast,West Virginia,Charleston,Women's Apparel,25,350,8750,3500,0.4,In-store
West Gear,1111110,3/16/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,30,570,17100,6840,0.4,In-store
West Gear,1111110,3/16/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,275,8250,3300,0.4,In-store
West Gear,1111110,3/16/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,20,325,6500,2600,0.4,In-store
West Gear,1111110,3/16/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,4375,1750,0.4,In-store
West Gear,1111110,3/16/2021,Northeast,West Virginia,Charleston,Men's Apparel,40,225,9000,3600,0.4,In-store
West Gear,1111110,3/16/2021,Northeast,West Virginia,Charleston,Women's Apparel,30,325,9750,3900,0.4,In-store
West Gear,1111110,4/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,30,550,16500,6600,0.4,In-store
West Gear,1111110,4/17/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,250,7500,3000,0.4,In-store
West Gear,1111110,4/17/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,20,250,5000,2000,0.4,In-store
West Gear,1111110,4/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,4375,1750,0.4,In-store
West Gear,1111110,4/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,65,200,13000,5200,0.4,In-store
West Gear,1111110,4/17/2021,Northeast,West Virginia,Charleston,Women's Apparel,50,325,16250,6500,0.4,In-store
West Gear,1111110,5/18/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,60,595,35700,14280,0.4,In-store
West Gear,1111110,5/18/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40,300,12000,4800,0.4,In-store
West Gear,1111110,5/18/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,35,275,9625,3850,0.4,In-store
West Gear,1111110,5/18/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,200,7000,2800,0.4,In-store
West Gear,1111110,5/18/2021,Northeast,West Virginia,Charleston,Men's Apparel,45,225,10125,4050,0.4,In-store
West Gear,1111110,5/18/2021,Northeast,West Virginia,Charleston,Women's Apparel,55,350,19250,7700,0.4,In-store
West Gear,1111110,6/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,45,600,27000,10800,0.4,In-store
West Gear,1111110,6/17/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40,425,17000,6800,0.4,In-store
West Gear,1111110,6/17/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,35,300,10500,4200,0.4,In-store
West Gear,1111110,6/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,275,9625,3850,0.4,In-store
West Gear,1111110,6/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,45,275,12375,4950,0.4,In-store
West Gear,1111110,6/17/2021,Northeast,West Virginia,Charleston,Women's Apparel,65,425,27625,11050,0.4,In-store
West Gear,1111110,7/16/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,60,650,39000,15600,0.4,In-store
West Gear,1111110,7/16/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55,400,22000,8800,0.4,In-store
West Gear,1111110,7/16/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,50,325,16250,6500,0.4,In-store
West Gear,1111110,7/16/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50,275,13750,5500,0.4,In-store
West Gear,1111110,7/16/2021,Northeast,West Virginia,Charleston,Men's Apparel,60,300,18000,7200,0.4,In-store
West Gear,1111110,7/16/2021,Northeast,West Virginia,Charleston,Women's Apparel,65,475,30875,12350,0.4,In-store
West Gear,1111110,8/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,50,525,26250,10500,0.4,In-store
West Gear,1111110,8/17/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45,300,13500,5400,0.4,In-store
West Gear,1111110,8/17/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,40,300,12000,4800,0.4,In-store
West Gear,1111110,8/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,275,11000,4400,0.4,In-store
West Gear,1111110,8/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,50,250,12500,5000,0.4,In-store
West Gear,1111110,8/17/2021,Northeast,West Virginia,Charleston,Women's Apparel,55,425,23375,9350,0.4,In-store
West Gear,1111110,9/18/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,35,550,19250,7700,0.4,In-store
West Gear,1111110,9/18/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,350,10500,4200,0.4,In-store
West Gear,1111110,9/18/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,25,250,6250,2500,0.4,In-store
West Gear,1111110,9/18/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,225,5625,2250,0.4,In-store
West Gear,1111110,9/18/2021,Northeast,West Virginia,Charleston,Men's Apparel,35,225,7875,3150,0.4,In-store
West Gear,1111110,9/18/2021,Northeast,West Virginia,Charleston,Women's Apparel,40,300,12000,4800,0.4,In-store
West Gear,1111110,10/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,45,425,19125,7650,0.4,In-store
West Gear,1111110,10/17/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,275,9625,3850,0.4,In-store
West Gear,1111110,10/17/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,35,175,6125,2450,0.4,In-store
West Gear,1111110,10/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,6125,2450,0.4,In-store
West Gear,1111110,10/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,45,175,7875,3150,0.4,In-store
West Gear,1111110,12/16/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,55,400,22000,8800,0.4,In-store
West Gear,1111110,2/22/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,125,4375,1531,0.35,In-store
West Gear,1111110,2/22/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,25,175,4375,1531,0.35,In-store
West Gear,1111110,2/22/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,50,1500,525,0.35,In-store
West Gear,1111110,2/22/2021,Northeast,Maryland,Baltimore,Men's Apparel,45,125,5625,1688,0.3,In-store
West Gear,1111110,2/22/2021,Northeast,Maryland,Baltimore,Women's Apparel,35,225,7875,2363,0.3,In-store
West Gear,1111110,3/20/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,35,445,15575,6230,0.4,In-store
West Gear,1111110,3/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35,150,5250,1838,0.35,In-store
West Gear,1111110,3/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,25,175,4375,1531,0.35,In-store
West Gear,1111110,3/20/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,25,750,263,0.35,In-store
West Gear,1111110,3/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,45,75,3375,1013,0.3,In-store
West Gear,1111110,3/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,35,175,6125,1838,0.3,In-store
West Gear,1111110,4/21/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,35,425,14875,5950,0.4,In-store
West Gear,1111110,4/21/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35,125,4375,1531,0.35,In-store
West Gear,1111110,4/21/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,25,125,3125,1094,0.35,In-store
West Gear,1111110,4/21/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,50,1500,525,0.35,In-store
West Gear,1111110,4/21/2021,Northeast,Maryland,Baltimore,Men's Apparel,45,50,2250,675,0.3,In-store
West Gear,1111110,4/21/2021,Northeast,Maryland,Baltimore,Women's Apparel,35,200,7000,2100,0.3,In-store
West Gear,1111110,5/20/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,50,470,23500,9400,0.4,In-store
West Gear,1111110,5/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,175,7875,2756,0.35,In-store
West Gear,1111110,5/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,40,150,6000,2100,0.35,In-store
West Gear,1111110,5/20/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,100,4000,1400,0.35,In-store
West Gear,1111110,5/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,50,125,6250,1875,0.3,In-store
West Gear,1111110,5/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,55,250,13750,4125,0.3,In-store
West Gear,1111110,6/22/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,50,500,25000,10000,0.4,In-store
West Gear,1111110,6/22/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,250,11250,3938,0.35,In-store
West Gear,1111110,10/12/2021,Northeast,Vermont,Burlington,Women's Apparel,75,300,22500,9000,0.4,In-store
West Gear,1111110,11/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,70,450,31500,14175,0.45,In-store
West Gear,1111110,11/11/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,325,19500,8775,0.45,In-store
West Gear,1111110,11/11/2021,Northeast,Vermont,Burlington,Women's Street Footwear,60,320,19200,6720,0.35,In-store
West Gear,1111110,11/1/2020,South,Texas,Houston,Men's Street Footwear,37,209,773,348,0.45,Online
West Gear,1111110,11/2/2020,South,Texas,Houston,Men's Athletic Footwear,49,194,951,295,0.31,Online
West Gear,1111110,11/3/2020,South,Texas,Houston,Women's Street Footwear,46,217,998,449,0.45,Online
West Gear,1111110,11/4/2020,South,Texas,Houston,Women's Athletic Footwear,48,175,840,336,0.4,Online
West Gear,1111110,11/5/2020,West,California,San Francisco,Men's Apparel,51,161,821,517,0.63,Online
West Gear,1111110,11/6/2020,West,California,San Francisco,Women's Apparel,49,233,1142,285,0.25,Online
West Gear,1111110,11/7/2020,West,California,San Francisco,Men's Street Footwear,37,223,825,413,0.5,Online
West Gear,1111110,11/8/2020,West,California,San Francisco,Men's Athletic Footwear,49,210,1029,319,0.31,Online
West Gear,1111110,11/9/2020,West,California,San Francisco,Women's Street Footwear,49,196,960,471,0.49,Online
West Gear,1111110,11/10/2020,West,California,San Francisco,Women's Athletic Footwear,47,150,705,296,0.42,Online
West Gear,1111110,11/11/2020,West,California,San Francisco,Men's Apparel,50,140,700,427,0.61,Online
West Gear,1111110,11/12/2020,West,California,San Francisco,Women's Apparel,46,182,837,234,0.28,Online
West Gear,1111110,11/13/2020,West,California,San Francisco,Men's Street Footwear,49,230,1127,507,0.45,Online
West Gear,1111110,11/14/2020,West,California,San Francisco,Men's Athletic Footwear,58,175,1015,305,0.3,Online
West Gear,1111110,11/15/2020,West,California,San Francisco,Women's Street Footwear,55,203,1117,525,0.47,Online
West Gear,1111110,12/22/2020,West,California,San Francisco,Women's Athletic Footwear,58,174,1009,434,0.43,Online
West Gear,1111110,12/23/2020,West,California,San Francisco,Men's Apparel,62,145,899,566,0.63,Online
West Gear,1111110,12/24/2020,West,California,San Francisco,Women's Apparel,54,210,1134,306,0.27,Online
West Gear,1111110,12/25/2020,West,California,San Francisco,Men's Street Footwear,56,228,1277,600,0.47,Online
West Gear,1111110,12/26/2020,West,California,San Francisco,Men's Athletic Footwear,62,203,1259,378,0.3,Online
West Gear,1111110,12/27/2020,West,California,San Francisco,Women's Street Footwear,64,210,1344,672,0.5,Online
West Gear,1111110,12/28/2020,West,California,San Francisco,Women's Athletic Footwear,54,188,1015,416,0.41,Online
West Gear,1111110,12/29/2020,West,California,San Francisco,Men's Apparel,59,152,897,583,0.65,Online
West Gear,1111110,12/30/2020,West,California,San Francisco,Women's Apparel,72,203,1462,395,0.27,Online
West Gear,1111110,12/31/2020,West,California,San Francisco,Men's Street Footwear,56,252,1411,706,0.5,Online
West Gear,1111110,1/1/2021,West,California,San Francisco,Men's Athletic Footwear,64,225,1440,518,0.36,Online
West Gear,1111110,1/2/2021,West,California,San Francisco,Women's Street Footwear,60,218,1308,667,0.51,Online
West Gear,1111110,1/3/2021,West,California,San Francisco,Women's Athletic Footwear,56,182,1019,459,0.45,Online
West Gear,1111110,1/4/2021,West,California,San Francisco,Men's Apparel,60,154,924,610,0.66,Online
West Gear,1111110,1/5/2021,West,California,San Francisco,Women's Apparel,72,189,1361,449,0.33,Online
West Gear,1111110,1/6/2021,West,California,San Francisco,Men's Street Footwear,56,273,1529,764,0.5,Online
West Gear,1111110,1/7/2021,West,California,San Francisco,Men's Athletic Footwear,63,248,1562,578,0.37,Online
West Gear,1111110,1/8/2021,West,California,San Francisco,Women's Street Footwear,64,206,1318,725,0.55,Online
West Gear,1111110,1/9/2021,West,California,San Francisco,Women's Athletic Footwear,59,210,1239,607,0.49,Online
West Gear,1111110,1/10/2021,West,California,San Francisco,Men's Apparel,62,155,961,634,0.66,Online
West Gear,1111110,1/11/2021,West,California,San Francisco,Women's Apparel,72,219,1577,552,0.35,Online
West Gear,1111110,1/12/2021,West,California,San Francisco,Men's Street Footwear,56,277,1551,698,0.45,Online
West Gear,1111110,1/13/2021,West,California,San Francisco,Men's Athletic Footwear,59,245,1446,491,0.34,Online
West Gear,1111110,1/14/2021,West,California,San Francisco,Women's Street Footwear,62,248,1538,707,0.46,Online
West Gear,1111110,1/15/2021,West,California,San Francisco,Women's Athletic Footwear,55,218,1199,480,0.4,Online
West Gear,1111110,1/16/2021,West,California,San Francisco,Men's Apparel,64,233,1491,954,0.64,Online
West Gear,1111110,1/17/2021,West,California,San Francisco,Women's Apparel,72,233,1678,487,0.29,Online
West Gear,1111110,1/18/2021,West,California,San Francisco,Men's Street Footwear,62,273,1693,779,0.46,Online
West Gear,1111110,1/19/2021,West,California,San Francisco,Men's Athletic Footwear,66,259,1709,513,0.3,Online
West Gear,1111110,1/20/2021,West,California,San Francisco,Women's Street Footwear,60,200,1200,564,0.47,Online
West Gear,1111110,1/21/2021,West,California,San Francisco,Women's Athletic Footwear,59,188,1109,455,0.41,Online
West Gear,1111110,1/22/2021,West,California,San Francisco,Men's Apparel,69,188,1297,791,0.61,Online
West Gear,1111110,1/23/2021,West,California,San Francisco,Women's Apparel,76,181,1376,344,0.25,Online
West Gear,1111110,1/24/2021,West,California,San Francisco,Men's Street Footwear,51,241,1229,516,0.42,Online
West Gear,1111110,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,56,268,1501,420,0.28,Online
West Gear,1111110,1/26/2021,West,California,San Francisco,Women's Street Footwear,52,225,1170,468,0.4,Online
West Gear,1111110,1/27/2021,West,California,San Francisco,Women's Athletic Footwear,53,203,1076,377,0.35,Online
West Gear,1111110,1/28/2021,West,California,San Francisco,Men's Apparel,63,218,1373,797,0.58,Online
West Gear,1111110,1/29/2021,West,California,San Francisco,Women's Apparel,65,217,1411,339,0.24,Online
West Gear,1111110,1/30/2021,West,California,San Francisco,Men's Street Footwear,51,236,1204,542,0.45,Online
West Gear,1111110,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,59,219,1292,375,0.29,Online
West Gear,1111110,2/1/2021,West,California,San Francisco,Women's Street Footwear,50,182,910,382,0.42,Online
West Gear,1111110,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,51,203,1035,373,0.36,Online
West Gear,1111110,2/3/2021,West,California,San Francisco,Men's Apparel,59,182,1074,623,0.58,Online
West Gear,1111110,2/4/2021,West,California,San Francisco,Women's Apparel,63,196,1235,284,0.23,Online
West Gear,1111110,2/5/2021,West,California,San Francisco,Men's Street Footwear,52,263,1368,602,0.44,Online
West Gear,1111110,2/6/2021,West,California,San Francisco,Men's Athletic Footwear,58,236,1369,342,0.25,Online
West Gear,1111110,2/7/2021,West,California,San Francisco,Women's Street Footwear,50,210,1050,420,0.4,Online
West Gear,1111110,2/8/2021,West,California,San Francisco,Women's Athletic Footwear,53,210,1113,445,0.4,Online
West Gear,1111110,2/9/2021,West,California,San Francisco,Men's Apparel,63,163,1027,585,0.57,Online
West Gear,1111110,2/10/2021,West,California,San Francisco,Women's Apparel,67,202,1353,284,0.21,Online
